orderID,productID,productName,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry,unitPrice,quantity,discount
10680,16,Pavlova,OLDWO,1,00:00.0,00:00.0,00:00.0,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,17.45,50,0.25
10681,19,Teatime Chocolate Biscuits,GREAL,3,00:00.0,00:00.0,00:00.0,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,9.2,30,0.1
10682,33,Geitost,ANTON,3,00:00.0,00:00.0,00:00.0,2,36.13,Antonio Moreno Taquer�_a,Mataderos  2312,M̩xico D.F.,NULL,5023,Mexico,2.5,30,0
10683,52,Filo Mix,DUMON,2,00:00.0,00:00.0,00:00.0,1,4.4,Du monde entier,67 rue des Cinquante Otages,Nantes,NULL,44000,France,7,9,0
10684,40,Boston Crab Meat,OTTIK,3,00:00.0,00:00.0,00:00.0,1,145.63,Ottilies K�_seladen,Mehrheimerstr. 369,K̦ln,NULL,50739,Germany,18.4,20,0
10685,10,Ikura,GOURL,4,00:00.0,00:00.0,00:00.0,2,33.75,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil,31,20,0
10686,17,Alice Mutton,PICCO,2,00:00.0,00:00.0,00:00.0,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria,39,30,0.2
10687,9,Mishi Kobe Niku,HUNGO,9,00:00.0,00:00.0,00:00.0,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland,97,50,0.25
10688,10,Ikura,VAFFE,4,00:00.0,00:00.0,00:00.0,2,299.09,Vaffeljernet,Smagsloget 45,��rhus,NULL,8200,Denmark,31,18,0.1
10689,1,Chai,BERGS,1,00:00.0,00:00.0,00:00.0,2,13.42,Berglunds snabbk̦p,Berguvsv�_gen  8,Lule̴,NULL,S-958 22,Sweden,18,35,0.25
10690,56,Gnocchi di nonna Alice,HANAR,1,00:00.0,00:00.0,00:00.0,1,15.8,Hanari Carnes,Rua do Pa̤o 67,Rio de Janeiro,RJ,05454-876,Brazil,38,20,0.25
10691,1,Chai,QUICK,2,00:00.0,00:00.0,00:00.0,2,810.05,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,18,30,0
10692,63,Vegie-spread,ALFKI,4,00:00.0,00:00.0,00:00.0,2,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany,43.9,20,0
10693,9,Mishi Kobe Niku,WHITC,3,00:00.0,00:00.0,00:00.0,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,97,6,0
10694,7,Uncle Bob's Organic Dried Pears,QUICK,8,00:00.0,00:00.0,00:00.0,3,398.36,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,30,90,0
10695,8,Northwoods Cranberry Sauce,WILMK,7,00:00.0,00:00.0,00:00.0,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland,40,10,0
10696,17,Alice Mutton,WHITC,8,00:00.0,00:00.0,00:00.0,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,39,20,0
10697,19,Teatime Chocolate Biscuits,LINOD,3,00:00.0,00:00.0,00:00.0,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,9.2,7,0.25
10698,11,Queso Cabrales,ERNSH,4,00:00.0,00:00.0,00:00.0,1,272.47,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,21,15,0
10699,47,Zaanse koeken,MORGK,3,00:00.0,00:00.0,00:00.0,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,NULL,4179,Germany,9.5,12,0
10700,1,Chai,SAVEA,3,00:00.0,00:00.0,00:00.0,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,18,5,0.2
10701,59,Raclette Courdavault,HUNGO,6,00:00.0,00:00.0,00:00.0,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland,55,42,0.15
10702,3,Aniseed Syrup,ALFKI,4,00:00.0,00:00.0,00:00.0,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany,10,6,0
10703,2,Chang,FOLKO,6,00:00.0,00:00.0,00:00.0,2,152.3,Folk och f�_ HB,��kergatan 24,Br�_cke,NULL,S-844 67,Sweden,19,5,0
10704,4,Chef Anton's Cajun Seasoning,QUEEN,6,00:00.0,00:00.0,00:00.0,1,4.78,Queen Cozinha,Alameda dos Can��rios 891,Sao Paulo,SP,05487-020,Brazil,22,6,0
10705,31,Gorgonzola Telino,HILAA,9,00:00.0,00:00.0,00:00.0,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist�_bal,T��chira,5022,Venezuela,12.5,20,0
10706,16,Pavlova,OLDWO,8,00:00.0,00:00.0,00:00.0,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,17.45,20,0
10707,55,P̢t̩ chinois,AROUT,4,00:00.0,00:00.0,00:00.0,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,24,21,0
10708,5,Chef Anton's Gumbo Mix,THEBI,6,00:00.0,00:00.0,00:00.0,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,21.35,4,0
10709,8,Northwoods Cranberry Sauce,GOURL,1,00:00.0,00:00.0,00:00.0,3,210.8,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil,40,40,0
10710,19,Teatime Chocolate Biscuits,FRANS,1,00:00.0,00:00.0,00:00.0,1,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy,9.2,5,0
10711,19,Teatime Chocolate Biscuits,SAVEA,5,00:00.0,00:00.0,00:00.0,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,9.2,12,0
10712,53,Perth Pasties,HUNGO,3,00:00.0,00:00.0,00:00.0,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland,32.8,3,0.05
10713,10,Ikura,SAVEA,1,00:00.0,00:00.0,00:00.0,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,31,18,0
10714,2,Chang,SAVEA,5,00:00.0,00:00.0,00:00.0,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,19,30,0.25
10715,10,Ikura,BONAP,3,00:00.0,00:00.0,00:00.0,1,63.2,Bon app',12 rue des Bouchers,Marseille,NULL,13008,France,31,21,0
10716,21,Sir Rodney's Scones,RANCH,4,00:00.0,00:00.0,00:00.0,2,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina,10,5,0
10717,21,Sir Rodney's Scones,FRANK,1,00:00.0,00:00.0,00:00.0,2,59.25,Frankenversand,Berliner Platz 43,M�_nchen,NULL,80805,Germany,10,32,0.05
10718,12,Queso Manchego La Pastora,KOENE,1,00:00.0,00:00.0,00:00.0,3,170.88,K̦niglich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany,38,36,0
10719,18,Carnarvon Tigers,LETSS,8,00:00.0,00:00.0,00:00.0,2,51.44,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,62.5,12,0.25
10720,35,Steeleye Stout,QUEDE,8,00:00.0,00:00.0,00:00.0,2,9.53,Que Del�_cia,Rua da Panificadora 12,Rio de Janeiro,RJ,02389-673,Brazil,18,21,0
10721,44,Gula Malacca,QUICK,5,00:00.0,00:00.0,00:00.0,3,48.92,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,19.45,50,0.05
10722,2,Chang,SAVEA,8,00:00.0,00:00.0,00:00.0,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,19,3,0
10723,26,Gumb�_r Gummib�_rchen,WHITC,3,00:00.0,00:00.0,00:00.0,1,21.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,31.23,15,0
10724,10,Ikura,MEREP,8,00:00.0,00:00.0,00:00.0,2,57.75,M̬re Paillarde,43 rue St. Laurent,Montr̩al,Qu̩bec,H1J 1C3,Canada,31,16,0
10725,41,Jack's New England Clam Chowder,FAMIA,4,00:00.0,00:00.0,00:00.0,3,10.83,Familia Arquibaldo,Rua Or�_s 92,Sao Paulo,SP,05442-030,Brazil,9.65,12,0
10726,4,Chef Anton's Cajun Seasoning,EASTC,4,00:00.0,00:00.0,00:00.0,1,16.56,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK,22,25,0
10727,17,Alice Mutton,REGGC,2,00:00.0,00:00.0,00:00.0,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy,39,20,0.05
10728,30,Nord-Ost Matjeshering,QUEEN,4,00:00.0,00:00.0,00:00.0,2,58.33,Queen Cozinha,Alameda dos Can��rios 891,Sao Paulo,SP,05487-020,Brazil,25.89,15,0
10729,1,Chai,LINOD,8,00:00.0,00:00.0,00:00.0,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,18,50,0
10730,16,Pavlova,BONAP,5,00:00.0,00:00.0,00:00.0,1,20.12,Bon app',12 rue des Bouchers,Marseille,NULL,13008,France,17.45,15,0.05
10731,21,Sir Rodney's Scones,CHOPS,7,00:00.0,00:00.0,00:00.0,1,96.65,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland,10,40,0.05
10732,76,Lakkalik̦̦ri,BONAP,3,00:00.0,00:00.0,00:00.0,1,16.97,Bon app',12 rue des Bouchers,Marseille,NULL,13008,France,18,20,0
10733,14,Tofu,BERGS,1,00:00.0,00:00.0,00:00.0,3,110.11,Berglunds snabbk̦p,Berguvsv�_gen  8,Lule̴,NULL,S-958 22,Sweden,23.25,16,0
10734,6,Grandma's Boysenberry Spread,GOURL,2,00:00.0,00:00.0,00:00.0,3,1.63,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil,25,30,0
10735,61,Sirop d'̩rable,LETSS,6,00:00.0,00:00.0,00:00.0,2,45.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,28.5,20,0.1
10736,65,Louisiana Fiery Hot Pepper Sauce,HUNGO,9,00:00.0,00:00.0,00:00.0,2,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland,21.05,40,0
10737,13,Konbu,VINET,2,00:00.0,00:00.0,00:00.0,2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,NULL,51100,France,6,4,0
10738,16,Pavlova,SPECD,2,00:00.0,00:00.0,00:00.0,1,2.91,Sp̩cialit̩s du monde,25 rue Lauriston,Paris,NULL,75016,France,17.45,3,0
10739,36,Inlagd Sill,VINET,3,00:00.0,00:00.0,00:00.0,3,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,NULL,51100,France,19,6,0
10740,28,R̦ssle Sauerkraut,WHITC,4,00:00.0,00:00.0,00:00.0,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,45.6,5,0.2
10741,2,Chang,AROUT,4,00:00.0,00:00.0,00:00.0,3,10.96,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,19,15,0.2
10742,3,Aniseed Syrup,BOTTM,3,00:00.0,00:00.0,00:00.0,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,10,20,0
10743,46,Spegesild,AROUT,1,00:00.0,00:00.0,00:00.0,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,12,28,0.05
10744,40,Boston Crab Meat,VAFFE,6,00:00.0,00:00.0,00:00.0,1,69.19,Vaffeljernet,Smagsloget 45,��rhus,NULL,8200,Denmark,18.4,50,0.2
10745,18,Carnarvon Tigers,QUICK,9,00:00.0,00:00.0,00:00.0,1,3.52,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,62.5,24,0
10746,13,Konbu,CHOPS,1,00:00.0,00:00.0,00:00.0,3,31.43,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland,6,6,0
10747,31,Gorgonzola Telino,PICCO,6,00:00.0,00:00.0,00:00.0,1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria,12.5,8,0
10748,23,Tunnbr̦d,SAVEA,3,00:00.0,00:00.0,00:00.0,1,232.55,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,9,44,0
10749,56,Gnocchi di nonna Alice,ISLAT,4,00:00.0,00:00.0,00:00.0,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,38,15,0
10750,14,Tofu,WARTH,9,00:00.0,00:00.0,00:00.0,1,79.3,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland,23.25,5,0.15
10751,26,Gumb�_r Gummib�_rchen,RICSU,3,00:00.0,00:00.0,00:00.0,3,130.79,Richter Supermarkt,Starenweg 5,Gen̬ve,NULL,1204,Switzerland,31.23,12,0.1
10752,1,Chai,NORTS,2,00:00.0,00:00.0,00:00.0,3,1.39,North/South,South House 300 Queensbridge,London,NULL,SW7 1RZ,UK,18,8,0
10753,45,Rogede sild,FRANS,3,00:00.0,00:00.0,00:00.0,1,7.7,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy,9.5,4,0
10754,40,Boston Crab Meat,MAGAA,6,00:00.0,00:00.0,00:00.0,3,2.38,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy,18.4,3,0
10755,47,Zaanse koeken,BONAP,4,00:00.0,00:00.0,00:00.0,2,16.71,Bon app',12 rue des Bouchers,Marseille,NULL,13008,France,9.5,30,0.25
10756,18,Carnarvon Tigers,SPLIR,8,00:00.0,00:00.0,00:00.0,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,62.5,21,0.2
10757,34,Sasquatch Ale,SAVEA,6,00:00.0,00:00.0,00:00.0,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,14,30,0
10758,26,Gumb�_r Gummib�_rchen,RICSU,3,00:00.0,00:00.0,00:00.0,3,138.17,Richter Supermarkt,Starenweg 5,Gen̬ve,NULL,1204,Switzerland,31.23,20,0
10759,32,Mascarpone Fabioli,ANATR,3,00:00.0,00:00.0,00:00.0,3,11.99,Ana Trujillo Emparedados y helados,Avda. de la Constituci�_n 2222,M̩xico D.F.,NULL,5021,Mexico,32,10,0
10760,25,NuNuCa Nu��-Nougat-Creme,MAISD,4,00:00.0,00:00.0,00:00.0,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium,14,12,0.25
10761,25,NuNuCa Nu��-Nougat-Creme,RATTC,5,00:00.0,00:00.0,00:00.0,2,18.66,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,14,35,0.25
10762,39,Chartreuse verte,FOLKO,3,00:00.0,00:00.0,00:00.0,1,328.74,Folk och f�_ HB,��kergatan 24,Br�_cke,NULL,S-844 67,Sweden,18,16,0
10763,21,Sir Rodney's Scones,FOLIG,3,00:00.0,00:00.0,00:00.0,3,37.35,Folies gourmandes,184 chauss̩e de Tournai,Lille,NULL,59000,France,10,40,0
10764,3,Aniseed Syrup,ERNSH,6,00:00.0,00:00.0,00:00.0,3,145.45,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,10,20,0.1
10765,65,Louisiana Fiery Hot Pepper Sauce,QUICK,3,00:00.0,00:00.0,00:00.0,3,42.74,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,21.05,80,0.1
10766,2,Chang,OTTIK,4,00:00.0,00:00.0,00:00.0,1,157.55,Ottilies K�_seladen,Mehrheimerstr. 369,K̦ln,NULL,50739,Germany,19,40,0
10767,42,Singaporean Hokkien Fried Mee,SUPRD,4,00:00.0,00:00.0,00:00.0,3,1.59,Supr̻mes d̩lices,Boulevard Tirou 255,Charleroi,NULL,B-6000,Belgium,14,2,0
10768,22,Gustaf's Kn�_ckebr̦d,AROUT,3,00:00.0,00:00.0,00:00.0,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,21,4,0
10769,41,Jack's New England Clam Chowder,VAFFE,3,00:00.0,00:00.0,00:00.0,1,65.06,Vaffeljernet,Smagsloget 45,��rhus,NULL,8200,Denmark,9.65,30,0.05
10770,11,Queso Cabrales,HANAR,8,00:00.0,00:00.0,00:00.0,3,5.32,Hanari Carnes,Rua do Pa̤o 67,Rio de Janeiro,RJ,05454-876,Brazil,21,15,0.25
10771,71,Flotemysost,ERNSH,9,00:00.0,00:00.0,00:00.0,2,11.19,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,21.5,16,0
10772,29,Th�_ringer Rostbratwurst,LEHMS,3,00:00.0,00:00.0,00:00.0,2,91.28,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany,123.79,18,0
10773,17,Alice Mutton,ERNSH,1,00:00.0,00:00.0,00:00.0,3,96.43,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,39,33,0
10774,31,Gorgonzola Telino,FOLKO,4,00:00.0,00:00.0,00:00.0,1,48.2,Folk och f�_ HB,��kergatan 24,Br�_cke,NULL,S-844 67,Sweden,12.5,2,0.25
10775,10,Ikura,THECR,7,00:00.0,00:00.0,00:00.0,1,20.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,31,6,0
10776,31,Gorgonzola Telino,ERNSH,1,00:00.0,00:00.0,00:00.0,3,351.53,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,12.5,16,0.05
10777,42,Singaporean Hokkien Fried Mee,GOURL,7,00:00.0,00:00.0,00:00.0,2,3.01,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil,14,20,0.2
10778,41,Jack's New England Clam Chowder,BERGS,3,00:00.0,00:00.0,00:00.0,1,6.79,Berglunds snabbk̦p,Berguvsv�_gen  8,Lule̴,NULL,S-958 22,Sweden,9.65,10,0
10779,16,Pavlova,MORGK,3,00:00.0,00:00.0,00:00.0,2,58.13,Morgenstern Gesundkost,Heerstr. 22,Leipzig,NULL,4179,Germany,17.45,20,0
10780,70,Outback Lager,LILAS,2,00:00.0,00:00.0,00:00.0,1,42.13,LILA-Supermercado,Carrera 52 con Ave. Bol�_var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,15,35,0
10781,54,Tourti̬re,WARTH,2,00:00.0,00:00.0,00:00.0,3,73.16,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland,7.45,3,0.2
10782,31,Gorgonzola Telino,CACTU,9,00:00.0,00:00.0,00:00.0,3,1.1,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina,12.5,1,0
10783,31,Gorgonzola Telino,HANAR,4,00:00.0,00:00.0,00:00.0,2,124.98,Hanari Carnes,Rua do Pa̤o 67,Rio de Janeiro,RJ,05454-876,Brazil,12.5,10,0
10784,36,Inlagd Sill,MAGAA,4,00:00.0,00:00.0,00:00.0,3,70.09,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy,19,30,0
10785,10,Ikura,GROSR,1,00:00.0,00:00.0,00:00.0,3,1.51,GROSELLA-Restaurante,5� Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela,31,10,0
10786,8,Northwoods Cranberry Sauce,QUEEN,8,00:00.0,00:00.0,00:00.0,1,110.87,Queen Cozinha,Alameda dos Can��rios 891,Sao Paulo,SP,05487-020,Brazil,40,30,0.2
10787,2,Chang,LAMAI,2,00:00.0,00:00.0,00:00.0,1,249.93,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France,19,15,0.05
10788,19,Teatime Chocolate Biscuits,QUICK,1,00:00.0,00:00.0,00:00.0,2,42.7,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,9.2,50,0.05
10789,18,Carnarvon Tigers,FOLIG,1,00:00.0,00:00.0,00:00.0,2,100.6,Folies gourmandes,184 chauss̩e de Tournai,Lille,NULL,59000,France,62.5,30,0
10790,7,Uncle Bob's Organic Dried Pears,GOURL,6,00:00.0,00:00.0,00:00.0,1,28.23,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil,30,3,0.15
10791,29,Th�_ringer Rostbratwurst,FRANK,6,00:00.0,00:00.0,00:00.0,2,16.85,Frankenversand,Berliner Platz 43,M�_nchen,NULL,80805,Germany,123.79,14,0.05
10792,2,Chang,WOLZA,1,00:00.0,00:00.0,00:00.0,3,23.79,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland,19,10,0
10793,41,Jack's New England Clam Chowder,AROUT,3,00:00.0,00:00.0,00:00.0,3,4.52,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,9.65,14,0
10794,14,Tofu,QUEDE,6,00:00.0,00:00.0,00:00.0,1,21.49,Que Del�_cia,Rua da Panificadora 12,Rio de Janeiro,RJ,02389-673,Brazil,23.25,15,0.2
10795,16,Pavlova,ERNSH,8,00:00.0,00:00.0,00:00.0,2,126.66,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,17.45,65,0
10796,26,Gumb�_r Gummib�_rchen,HILAA,3,00:00.0,00:00.0,00:00.0,1,26.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist�_bal,T��chira,5022,Venezuela,31.23,21,0.2
10797,11,Queso Cabrales,DRACD,7,00:00.0,00:00.0,00:00.0,2,33.35,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany,21,20,0
10798,62,Tarte au sucre,ISLAT,2,00:00.0,00:00.0,00:00.0,1,2.33,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,49.3,2,0
10799,13,Konbu,KOENE,9,00:00.0,00:00.0,00:00.0,3,30.76,K̦niglich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany,6,20,0.15
10800,11,Queso Cabrales,SEVES,1,00:00.0,00:00.0,00:00.0,3,137.44,Seven Seas Imports,90 Wadhurst Rd.,London,NULL,OX15 4NB,UK,21,50,0.1
10801,17,Alice Mutton,BOLID,4,00:00.0,00:00.0,00:00.0,2,97.09,B�_lido Comidas preparadas,C/ Araquil 67,Madrid,NULL,28023,Spain,39,40,0.25
10802,30,Nord-Ost Matjeshering,SIMOB,4,00:00.0,00:00.0,00:00.0,2,257.26,Simons bistro,Vinb�_ltet 34,Kobenhavn,NULL,1734,Denmark,25.89,25,0.25
10803,19,Teatime Chocolate Biscuits,WELLI,4,00:00.0,00:00.0,00:00.0,1,55.23,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil,9.2,24,0.05
10804,10,Ikura,SEVES,6,00:00.0,00:00.0,00:00.0,2,27.33,Seven Seas Imports,90 Wadhurst Rd.,London,NULL,OX15 4NB,UK,31,36,0
10805,34,Sasquatch Ale,THEBI,2,00:00.0,00:00.0,00:00.0,3,237.34,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,14,10,0
10806,2,Chang,VICTE,3,00:00.0,00:00.0,00:00.0,2,22.11,Victuailles en stock,2 rue du Commerce,Lyon,NULL,69004,France,19,20,0.25
10807,40,Boston Crab Meat,FRANS,4,00:00.0,00:00.0,00:00.0,1,1.36,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy,18.4,1,0
10808,56,Gnocchi di nonna Alice,OLDWO,2,00:00.0,00:00.0,00:00.0,3,45.53,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,38,20,0.15
10809,52,Filo Mix,WELLI,7,00:00.0,00:00.0,00:00.0,1,4.87,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil,7,20,0
10810,13,Konbu,LAUGB,2,00:00.0,00:00.0,00:00.0,3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,6,7,0
10811,19,Teatime Chocolate Biscuits,LINOD,8,00:00.0,00:00.0,00:00.0,1,31.22,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,9.2,15,0
10812,31,Gorgonzola Telino,REGGC,5,00:00.0,00:00.0,00:00.0,1,59.78,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy,12.5,16,0.1
10813,2,Chang,RICAR,1,00:00.0,00:00.0,00:00.0,1,47.38,Ricardo Adocicados,Av. Copacabana 267,Rio de Janeiro,RJ,02389-890,Brazil,19,12,0.2
10814,41,Jack's New England Clam Chowder,VICTE,3,00:00.0,00:00.0,00:00.0,3,130.94,Victuailles en stock,2 rue du Commerce,Lyon,NULL,69004,France,9.65,20,0
10815,33,Geitost,SAVEA,2,00:00.0,00:00.0,00:00.0,3,14.62,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2.5,16,0
10816,38,C̫te de Blaye,GREAL,4,00:00.0,00:00.0,00:00.0,2,719.78,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,263.5,30,0.05
10817,26,Gumb�_r Gummib�_rchen,KOENE,3,00:00.0,00:00.0,00:00.0,2,306.07,K̦niglich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany,31.23,40,0.15
10818,32,Mascarpone Fabioli,MAGAA,7,00:00.0,00:00.0,00:00.0,3,65.48,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy,32,20,0
10819,43,Ipoh Coffee,CACTU,2,00:00.0,00:00.0,00:00.0,3,19.76,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina,46,7,0
10820,56,Gnocchi di nonna Alice,RATTC,3,00:00.0,00:00.0,00:00.0,2,37.52,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,38,30,0
10821,35,Steeleye Stout,SPLIR,1,00:00.0,00:00.0,00:00.0,1,36.68,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,18,20,0
10822,62,Tarte au sucre,TRAIH,6,00:00.0,00:00.0,00:00.0,3,7,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,49.3,3,0
10823,11,Queso Cabrales,LILAS,5,00:00.0,00:00.0,00:00.0,2,163.97,LILA-Supermercado,Carrera 52 con Ave. Bol�_var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,21,20,0.1
10824,41,Jack's New England Clam Chowder,FOLKO,8,00:00.0,00:00.0,00:00.0,1,1.23,Folk och f�_ HB,��kergatan 24,Br�_cke,NULL,S-844 67,Sweden,9.65,12,0
10825,26,Gumb�_r Gummib�_rchen,DRACD,1,00:00.0,00:00.0,00:00.0,1,79.25,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany,31.23,12,0
10826,31,Gorgonzola Telino,BLONP,6,00:00.0,00:00.0,00:00.0,1,7.09,Blondel p̬re et fils,24 place Kl̩ber,Strasbourg,NULL,67000,France,12.5,35,0
